insight_id,insight_type,target_type,target_key,metric name,metric_type,metric_value,run_id,insight_date_time,insights_category
INS-00001346,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W05-003,2025-01-27 06:37:00,CIO
INS-00001347,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W06-002,2025-02-03 06:04:00,Retention
INS-00001348,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W06-003,2025-02-03 06:15:00,Compliance
INS-00001349,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W06-002,2025-02-03 06:13:00,Retention
INS-00001350,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W07-002,2025-02-10 06:34:00,Engagement
INS-00001351,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W07-003,2025-02-10 06:40:00,SoW
INS-00001352,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W07-001,2025-02-10 06:00:00,Retention
INS-00001353,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W07-001,2025-02-10 06:42:00,Engagement
INS-00001354,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W08-001,2025-02-17 06:04:00,Cross-Sell
INS-00001355,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W08-002,2025-02-17 06:19:00,CIO
INS-00001356,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W08-003,2025-02-17 06:35:00,SoW
INS-00001357,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W08-001,2025-02-17 06:40:00,BGap
INS-00001358,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W09-003,2025-02-24 06:12:00,CIO
INS-00001359,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W09-001,2025-02-24 06:10:00,BGap
INS-00001360,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W09-003,2025-02-24 06:02:00,Cross-Sell
INS-00001361,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W09-001,2025-02-24 06:45:00,Cross-Sell
INS-00001362,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W09-003,2025-02-24 06:12:00,SoW
INS-00001363,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W10-002,2025-03-03 06:10:00,Retention
INS-00001364,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W10-002,2025-03-03 06:20:00,Cross-Sell
INS-00001365,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W11-002,2025-03-10 06:11:00,Retention
INS-00001366,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W11-003,2025-03-10 06:07:00,SoW
INS-00001367,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W11-001,2025-03-10 06:43:00,Cross-Sell
INS-00001368,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W11-002,2025-03-10 06:36:00,Compliance
INS-00001369,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W12-002,2025-03-17 06:42:00,Compliance
INS-00001370,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W12-003,2025-03-17 06:45:00,CIO
INS-00001371,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W12-002,2025-03-17 06:26:00,Retention
INS-00001372,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W12-001,2025-03-17 06:02:00,Engagement
INS-00001373,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W13-002,2025-03-24 06:17:00,CIO
INS-00001374,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W13-001,2025-03-24 06:43:00,SoW
INS-00001375,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W13-001,2025-03-24 06:16:00,Retention
INS-00001376,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W14-002,2025-03-31 06:15:00,BGap
INS-00001377,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W14-003,2025-03-31 06:42:00,SoW
INS-00001378,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W15-003,2025-04-07 06:40:00,Retention
INS-00001379,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W15-003,2025-04-07 06:40:00,Compliance
INS-00001380,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W15-002,2025-04-07 06:45:00,Compliance
INS-00001381,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W15-001,2025-04-07 06:00:00,Compliance
INS-00001382,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W15-003,2025-04-07 06:31:00,Compliance
INS-00001383,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W16-003,2025-04-14 06:07:00,BGap
INS-00001384,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W17-001,2025-04-21 06:03:00,SoW
INS-00001385,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W17-003,2025-04-21 06:23:00,BGap
INS-00001386,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W17-002,2025-04-21 06:35:00,Compliance
INS-00001387,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W18-003,2025-04-28 06:09:00,Retention
INS-00001388,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W18-001,2025-04-28 06:38:00,CIO
INS-00001389,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W19-001,2025-05-05 06:32:00,Compliance
INS-00001390,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W20-003,2025-05-12 06:42:00,Engagement
INS-00001391,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W20-001,2025-05-12 06:40:00,Compliance
INS-00001392,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W21-002,2025-05-19 06:12:00,Retention
INS-00001393,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W22-001,2025-05-26 06:02:00,Engagement
INS-00001394,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W22-001,2025-05-26 06:02:00,CIO
INS-00001395,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W22-002,2025-05-26 06:24:00,CIO
INS-00001396,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W22-003,2025-05-26 06:27:00,Compliance
INS-00001397,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W23-002,2025-06-02 06:10:00,Retention
INS-00001398,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W23-002,2025-06-02 06:03:00,Cross-Sell
INS-00001399,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W23-001,2025-06-02 06:04:00,BGap
INS-00001400,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W24-003,2025-06-09 06:10:00,SoW
INS-00001401,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W25-001,2025-06-16 06:01:00,Retention
INS-00001402,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W25-001,2025-06-16 06:24:00,SoW
INS-00001403,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W25-001,2025-06-16 06:45:00,CIO
INS-00001404,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W26-003,2025-06-23 06:21:00,Cross-Sell
INS-00001405,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W27-003,2025-06-30 06:02:00,SoW
INS-00001406,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W27-002,2025-06-30 06:14:00,CIO
INS-00001407,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W28-002,2025-07-07 06:12:00,SoW
INS-00001408,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W28-001,2025-07-07 06:27:00,SoW
INS-00001409,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W29-003,2025-07-14 06:40:00,CIO
INS-00001410,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W29-001,2025-07-14 06:04:00,Cross-Sell
INS-00001411,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W30-002,2025-07-21 06:34:00,Compliance
INS-00001412,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W31-002,2025-07-28 06:09:00,Engagement
INS-00001413,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W31-001,2025-07-28 06:32:00,Compliance
INS-00001414,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W31-002,2025-07-28 06:00:00,BGap
INS-00001415,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W31-003,2025-07-28 06:02:00,SoW
INS-00001416,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W32-002,2025-08-04 06:12:00,SoW
INS-00001417,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W32-003,2025-08-04 06:27:00,Cross-Sell
INS-00001418,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W33-002,2025-08-11 06:25:00,Engagement
INS-00001419,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W33-003,2025-08-11 06:18:00,CIO
INS-00001420,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W33-002,2025-08-11 06:10:00,Cross-Sell
INS-00001421,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W34-002,2025-08-18 06:45:00,Retention
INS-00001422,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W34-003,2025-08-18 06:06:00,SoW
INS-00001423,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W35-002,2025-08-25 06:16:00,BGap
INS-00001424,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W35-001,2025-08-25 06:18:00,Cross-Sell
INS-00001425,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W35-003,2025-08-25 06:06:00,Retention
INS-00001426,behavior,client,CL-34402,insight_hit,event,1,RUN-2025W36-001,2025-09-01 06:41:00,Retention
INS-00001427,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W37-002,2024-09-09 06:25:00,Cross-Sell
INS-00001428,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W37-001,2024-09-09 06:16:00,Engagement
INS-00001429,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W38-003,2024-09-16 06:07:00,Compliance
INS-00001430,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W38-002,2024-09-16 06:43:00,Engagement
INS-00001431,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W39-003,2024-09-23 06:38:00,Engagement
INS-00001432,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W39-002,2024-09-23 06:36:00,CIO
INS-00001433,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W39-003,2024-09-23 06:30:00,BGap
INS-00001434,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W40-001,2024-09-30 06:36:00,BGap
INS-00001435,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W40-002,2024-09-30 06:25:00,Engagement
INS-00001436,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W40-001,2024-09-30 06:05:00,Cross-Sell
INS-00001437,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W40-001,2024-09-30 06:41:00,Compliance
INS-00001438,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W40-003,2024-09-30 06:40:00,BGap
INS-00001439,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W41-002,2024-10-07 06:13:00,Engagement
INS-00001440,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W41-001,2024-10-07 06:24:00,BGap
INS-00001441,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W41-003,2024-10-07 06:28:00,Cross-Sell
INS-00001442,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W41-002,2024-10-07 06:01:00,CIO
INS-00001443,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W42-003,2024-10-14 06:23:00,Retention
INS-00001444,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W42-001,2024-10-14 06:38:00,Engagement
INS-00001445,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W42-001,2024-10-14 06:16:00,Compliance
INS-00001446,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W42-003,2024-10-14 06:35:00,BGap
INS-00001447,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W42-001,2024-10-14 06:00:00,SoW
INS-00001448,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W44-001,2024-10-28 06:44:00,Retention
INS-00001449,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W44-003,2024-10-28 06:21:00,BGap
INS-00001450,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W44-003,2024-10-28 06:30:00,Retention
INS-00001451,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W45-001,2024-11-04 06:01:00,Compliance
INS-00001452,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W45-001,2024-11-04 06:45:00,Cross-Sell
INS-00001453,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W45-001,2024-11-04 06:30:00,Retention
INS-00001454,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W45-002,2024-11-04 06:29:00,Retention
INS-00001455,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W45-002,2024-11-04 06:26:00,BGap
INS-00001456,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W46-002,2024-11-11 06:35:00,CIO
INS-00001457,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W46-003,2024-11-11 06:20:00,Retention
INS-00001458,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W46-003,2024-11-11 06:29:00,Retention
INS-00001459,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W47-001,2024-11-18 06:39:00,Cross-Sell
INS-00001460,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W47-001,2024-11-18 06:41:00,CIO
INS-00001461,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W47-003,2024-11-18 06:39:00,CIO
INS-00001462,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W47-001,2024-11-18 06:43:00,Compliance
INS-00001463,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W48-001,2024-11-25 06:26:00,Engagement
INS-00001464,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W49-003,2024-12-02 06:12:00,Retention
INS-00001465,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W49-002,2024-12-02 06:43:00,Retention
INS-00001466,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W49-002,2024-12-02 06:03:00,SoW
INS-00001467,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W49-001,2024-12-02 06:02:00,Compliance
INS-00001468,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W49-002,2024-12-02 06:43:00,Retention
INS-00001469,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W49-003,2024-12-02 06:16:00,Compliance
INS-00001470,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W49-001,2024-12-02 06:23:00,SoW
INS-00001471,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W50-003,2024-12-09 06:41:00,SoW
INS-00001472,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W50-001,2024-12-09 06:30:00,SoW
INS-00001473,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W50-003,2024-12-09 06:01:00,CIO
INS-00001474,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W50-001,2024-12-09 06:04:00,Engagement
INS-00001475,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W51-001,2024-12-16 06:22:00,SoW
INS-00001476,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W52-003,2024-12-23 06:38:00,Cross-Sell
INS-00001477,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W52-001,2024-12-23 06:22:00,BGap
INS-00001478,behavior,client,CL-22336,insight_hit,event,1,RUN-2024W52-003,2024-12-23 06:42:00,Retention
INS-00001479,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W01-002,2024-12-30 06:23:00,Engagement
INS-00001480,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W01-003,2024-12-30 06:40:00,CIO
INS-00001481,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W01-003,2024-12-30 06:03:00,Engagement
INS-00001482,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W01-002,2024-12-30 06:20:00,Compliance
INS-00001483,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W01-003,2024-12-30 06:18:00,Compliance
INS-00001484,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W01-001,2024-12-30 06:29:00,SoW
INS-00001485,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W01-002,2024-12-30 06:28:00,Cross-Sell
INS-00001486,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W02-002,2025-01-06 06:16:00,Engagement
INS-00001487,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W02-001,2025-01-06 06:32:00,Engagement
INS-00001488,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W03-001,2025-01-13 06:17:00,Engagement
INS-00001489,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W03-002,2025-01-13 06:08:00,Engagement
INS-00001490,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W03-003,2025-01-13 06:23:00,SoW
INS-00001491,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W03-001,2025-01-13 06:18:00,Compliance
INS-00001492,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W04-003,2025-01-20 06:38:00,Compliance
INS-00001493,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W04-002,2025-01-20 06:17:00,Retention
INS-00001494,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W05-002,2025-01-27 06:30:00,Retention
INS-00001495,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W05-002,2025-01-27 06:30:00,SoW
INS-00001496,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W08-001,2025-02-17 06:07:00,Retention
INS-00001497,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W08-003,2025-02-17 06:25:00,SoW
INS-00001498,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W09-001,2025-02-24 06:43:00,Compliance
INS-00001499,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W09-003,2025-02-24 06:09:00,Compliance
INS-00001500,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W09-003,2025-02-24 06:06:00,CIO
INS-00001501,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W10-002,2025-03-03 06:09:00,Retention
INS-00001502,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W10-002,2025-03-03 06:18:00,BGap
INS-00001503,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W11-001,2025-03-10 06:24:00,Retention
INS-00001504,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W11-001,2025-03-10 06:00:00,CIO
INS-00001505,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W11-001,2025-03-10 06:30:00,CIO
INS-00001506,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W11-001,2025-03-10 06:10:00,SoW
INS-00001507,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W13-003,2025-03-24 06:04:00,Retention
INS-00001508,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W13-001,2025-03-24 06:09:00,BGap
INS-00001509,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W13-001,2025-03-24 06:28:00,Engagement
INS-00001510,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W13-002,2025-03-24 06:03:00,SoW
INS-00001511,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W13-003,2025-03-24 06:21:00,CIO
INS-00001512,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W15-001,2025-04-07 06:27:00,SoW
INS-00001513,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W15-001,2025-04-07 06:35:00,Retention
INS-00001514,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W15-002,2025-04-07 06:21:00,Compliance
INS-00001515,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W15-001,2025-04-07 06:13:00,Engagement
INS-00001516,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W15-002,2025-04-07 06:11:00,Compliance
INS-00001517,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W16-002,2025-04-14 06:19:00,Compliance
INS-00001518,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W17-003,2025-04-21 06:13:00,SoW
INS-00001519,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W17-001,2025-04-21 06:26:00,Compliance
INS-00001520,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W18-001,2025-04-28 06:39:00,BGap
INS-00001521,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W18-003,2025-04-28 06:03:00,Compliance
INS-00001522,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W18-003,2025-04-28 06:02:00,CIO
INS-00001523,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W18-003,2025-04-28 06:08:00,Engagement
INS-00001524,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W20-002,2025-05-12 06:34:00,CIO
INS-00001525,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W20-003,2025-05-12 06:10:00,Engagement
INS-00001526,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W20-001,2025-05-12 06:20:00,Engagement
INS-00001527,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W20-001,2025-05-12 06:16:00,BGap
INS-00001528,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W21-002,2025-05-19 06:43:00,Cross-Sell
INS-00001529,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W22-003,2025-05-26 06:44:00,CIO
INS-00001530,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W22-001,2025-05-26 06:29:00,SoW
INS-00001531,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W23-001,2025-06-02 06:32:00,CIO
INS-00001532,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W24-001,2025-06-09 06:10:00,Cross-Sell
INS-00001533,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W24-002,2025-06-09 06:26:00,Cross-Sell
INS-00001534,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W24-002,2025-06-09 06:41:00,BGap
INS-00001535,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W25-002,2025-06-16 06:12:00,SoW
INS-00001536,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W26-001,2025-06-23 06:11:00,Engagement
INS-00001537,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W27-001,2025-06-30 06:38:00,CIO
INS-00001538,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W27-003,2025-06-30 06:05:00,Engagement
INS-00001539,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W28-003,2025-07-07 06:38:00,Engagement
INS-00001540,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W28-002,2025-07-07 06:38:00,Compliance
INS-00001541,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W28-003,2025-07-07 06:15:00,BGap
INS-00001542,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W29-002,2025-07-14 06:26:00,SoW
INS-00001543,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W30-002,2025-07-21 06:41:00,BGap
INS-00001544,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W31-002,2025-07-28 06:29:00,Engagement
INS-00001545,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W32-003,2025-08-04 06:17:00,Retention
INS-00001546,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W32-002,2025-08-04 06:09:00,Compliance
INS-00001547,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W32-003,2025-08-04 06:43:00,SoW
INS-00001548,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W33-002,2025-08-11 06:16:00,BGap
INS-00001549,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W33-001,2025-08-11 06:36:00,Cross-Sell
INS-00001550,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W33-002,2025-08-11 06:11:00,Engagement
INS-00001551,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W35-003,2025-08-25 06:24:00,SoW
INS-00001552,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W35-001,2025-08-25 06:44:00,Retention
INS-00001553,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W35-003,2025-08-25 06:33:00,SoW
INS-00001554,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W36-002,2025-09-01 06:34:00,Cross-Sell
INS-00001555,behavior,client,CL-22336,insight_hit,event,1,RUN-2025W36-001,2025-09-01 06:31:00,SoW
INS-00001556,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W38-002,2024-09-16 06:04:00,Retention
INS-00001557,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W38-001,2024-09-16 06:30:00,Cross-Sell
INS-00001558,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W41-002,2024-10-07 06:18:00,Cross-Sell
INS-00001559,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W44-002,2024-10-28 06:17:00,Retention
INS-00001560,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W46-001,2024-11-11 06:30:00,CIO
INS-00001561,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W46-003,2024-11-11 06:40:00,Cross-Sell
INS-00001562,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W47-002,2024-11-18 06:20:00,CIO
INS-00001563,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W48-001,2024-11-25 06:00:00,Compliance
INS-00001564,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W48-001,2024-11-25 06:04:00,Cross-Sell
INS-00001565,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W49-003,2024-12-02 06:38:00,SoW
INS-00001566,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W50-002,2024-12-09 06:15:00,Compliance
INS-00001567,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W51-002,2024-12-16 06:38:00,BGap
INS-00001568,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W52-001,2024-12-23 06:20:00,Engagement
INS-00001569,behavior,client,CL-68535,insight_hit,event,1,RUN-2024W52-002,2024-12-23 06:26:00,BGap
INS-00001570,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W01-001,2024-12-30 06:16:00,BGap
INS-00001571,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W02-003,2025-01-06 06:39:00,Engagement
INS-00001572,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W04-001,2025-01-20 06:07:00,BGap
INS-00001573,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W05-001,2025-01-27 06:40:00,CIO
INS-00001574,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W06-003,2025-02-03 06:35:00,SoW
INS-00001575,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W07-001,2025-02-10 06:32:00,CIO
INS-00001576,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W09-003,2025-02-24 06:26:00,CIO
INS-00001577,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W11-002,2025-03-10 06:19:00,Engagement
INS-00001578,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W12-002,2025-03-17 06:18:00,SoW
INS-00001579,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W12-003,2025-03-17 06:29:00,SoW
INS-00001580,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W14-001,2025-03-31 06:30:00,Cross-Sell
INS-00001581,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W14-003,2025-03-31 06:20:00,SoW
INS-00001582,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W18-003,2025-04-28 06:10:00,Engagement
INS-00001583,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W20-003,2025-05-12 06:26:00,Retention
INS-00001584,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W21-003,2025-05-19 06:45:00,Engagement
INS-00001585,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W21-002,2025-05-19 06:36:00,SoW
INS-00001586,behavior,client,CL-68535,insight_hit,event,1,RUN-2025W23-003,2025-06-02 06:09:00,SoW
