insight_id,insight_type,target_type,target_key,metric name,metric_type,metric_value,run_id,insight_date_time,insights_category
INS-00004833,quality,client,CL-82226,insight_hit,event,1,RUN-20250227-001,2025-02-27 11:08:03,Compliance
INS-00004834,quality,client,CL-82226,insight_hit,event,1,RUN-20250228-001,2025-02-28 10:56:59,CIO
INS-00004835,quality,client,CL-82226,insight_hit,event,1,RUN-20250304-005,2025-03-04 02:07:32,Cross-Sell
INS-00004836,quality,client,CL-82226,insight_hit,event,1,RUN-20250305-002,2025-03-05 14:01:53,CIO
INS-00004837,quality,client,CL-82226,insight_hit,event,1,RUN-20250307-005,2025-03-07 04:27:54,Retention
INS-00004838,quality,client,CL-82226,insight_hit,event,1,RUN-20250308-004,2025-03-08 02:15:56,Cross-Sell
INS-00004839,quality,client,CL-82226,insight_hit,event,1,RUN-20250311-001,2025-03-11 10:35:34,Engagement
INS-00004840,quality,client,CL-82226,insight_hit,event,1,RUN-20250314-004,2025-03-14 11:24:01,Retention
INS-00004841,quality,client,CL-82226,insight_hit,event,1,RUN-20250317-004,2025-03-17 07:03:19,BGap
INS-00004842,quality,client,CL-82226,insight_hit,event,1,RUN-20250319-001,2025-03-19 18:55:24,Retention
INS-00004843,quality,client,CL-82226,insight_hit,event,1,RUN-20250319-004,2025-03-19 02:31:08,BGap
INS-00004844,quality,client,CL-82226,insight_hit,event,1,RUN-20250320-003,2025-03-20 13:44:59,Cross-Sell
INS-00004845,quality,client,CL-82226,insight_hit,event,1,RUN-20250320-002,2025-03-20 04:00:35,Cross-Sell
INS-00004846,quality,client,CL-82226,insight_hit,event,1,RUN-20250320-004,2025-03-20 05:14:16,BGap
INS-00004847,quality,client,CL-82226,insight_hit,event,1,RUN-20250320-002,2025-03-20 06:01:09,BGap
INS-00004848,quality,client,CL-82226,insight_hit,event,1,RUN-20250321-004,2025-03-21 09:37:44,Engagement
INS-00004849,quality,client,CL-82226,insight_hit,event,1,RUN-20250324-003,2025-03-24 16:13:57,Compliance
INS-00004850,quality,client,CL-82226,insight_hit,event,1,RUN-20250324-004,2025-03-24 21:36:09,Engagement
INS-00004851,quality,client,CL-82226,insight_hit,event,1,RUN-20250324-003,2025-03-24 00:59:48,SoW
INS-00004852,quality,client,CL-82226,insight_hit,event,1,RUN-20250327-003,2025-03-27 00:36:28,SoW
INS-00004853,quality,client,CL-82226,insight_hit,event,1,RUN-20250329-002,2025-03-29 21:01:40,Cross-Sell
INS-00004854,quality,client,CL-82226,insight_hit,event,1,RUN-20250331-002,2025-03-31 05:31:07,CIO
INS-00004855,quality,client,CL-82226,insight_hit,event,1,RUN-20250402-004,2025-04-02 15:34:59,Engagement
INS-00004856,quality,client,CL-82226,insight_hit,event,1,RUN-20250409-004,2025-04-09 06:23:33,BGap
INS-00004857,quality,client,CL-82226,insight_hit,event,1,RUN-20250410-001,2025-04-10 16:05:58,Compliance
INS-00004858,quality,client,CL-82226,insight_hit,event,1,RUN-20250416-001,2025-04-16 01:53:04,Compliance
INS-00004859,quality,client,CL-82226,insight_hit,event,1,RUN-20250418-004,2025-04-18 10:40:07,Cross-Sell
INS-00004860,quality,client,CL-82226,insight_hit,event,1,RUN-20250418-005,2025-04-18 17:28:51,CIO
INS-00004861,quality,client,CL-82226,insight_hit,event,1,RUN-20250419-003,2025-04-19 01:32:28,Compliance
INS-00004862,quality,client,CL-82226,insight_hit,event,1,RUN-20250420-002,2025-04-20 13:45:10,CIO
INS-00004863,quality,client,CL-82226,insight_hit,event,1,RUN-20250425-004,2025-04-25 19:21:32,BGap
INS-00004864,quality,client,CL-82226,insight_hit,event,1,RUN-20250427-001,2025-04-27 10:12:03,SoW
INS-00004865,quality,client,CL-82226,insight_hit,event,1,RUN-20250427-005,2025-04-27 17:58:30,CIO
INS-00004866,quality,client,CL-82226,insight_hit,event,1,RUN-20250428-002,2025-04-28 04:47:12,BGap
INS-00004867,quality,client,CL-82226,insight_hit,event,1,RUN-20250429-003,2025-04-29 07:02:39,CIO
INS-00004868,quality,client,CL-82226,insight_hit,event,1,RUN-20250501-005,2025-05-01 09:26:20,Retention
INS-00004869,quality,client,CL-82226,insight_hit,event,1,RUN-20250501-001,2025-05-01 02:19:33,Retention
INS-00004870,quality,client,CL-82226,insight_hit,event,1,RUN-20250502-003,2025-05-02 23:45:52,Cross-Sell
INS-00004871,quality,client,CL-82226,insight_hit,event,1,RUN-20250504-005,2025-05-04 12:06:49,Retention
INS-00004872,quality,client,CL-82226,insight_hit,event,1,RUN-20250505-005,2025-05-05 12:36:53,Retention
INS-00004873,quality,client,CL-82226,insight_hit,event,1,RUN-20250506-004,2025-05-06 14:57:27,Compliance
INS-00004874,quality,client,CL-82226,insight_hit,event,1,RUN-20250507-003,2025-05-07 19:38:54,BGap
INS-00004875,quality,client,CL-82226,insight_hit,event,1,RUN-20250508-004,2025-05-08 21:35:06,Retention
INS-00004876,quality,client,CL-82226,insight_hit,event,1,RUN-20250509-002,2025-05-09 05:37:45,SoW
INS-00004877,quality,client,CL-82226,insight_hit,event,1,RUN-20250509-001,2025-05-09 08:56:33,Retention
INS-00004878,quality,client,CL-82226,insight_hit,event,1,RUN-20250511-004,2025-05-11 05:37:47,Retention
INS-00004879,quality,client,CL-82226,insight_hit,event,1,RUN-20250514-003,2025-05-14 09:39:31,Retention
INS-00004880,quality,client,CL-82226,insight_hit,event,1,RUN-20250516-003,2025-05-16 16:23:00,CIO
INS-00004881,quality,client,CL-82226,insight_hit,event,1,RUN-20250517-004,2025-05-17 03:44:46,Cross-Sell
INS-00004882,quality,client,CL-82226,insight_hit,event,1,RUN-20250517-005,2025-05-17 21:01:13,BGap
INS-00004883,quality,client,CL-82226,insight_hit,event,1,RUN-20250517-002,2025-05-17 20:02:54,Engagement
INS-00004884,quality,client,CL-82226,insight_hit,event,1,RUN-20250518-005,2025-05-18 17:09:45,BGap
INS-00004885,quality,client,CL-82226,insight_hit,event,1,RUN-20250519-004,2025-05-19 02:25:59,Retention
INS-00004886,quality,client,CL-82226,insight_hit,event,1,RUN-20250520-005,2025-05-20 09:38:09,Compliance
INS-00004887,quality,client,CL-82226,insight_hit,event,1,RUN-20250525-003,2025-05-25 11:58:32,Cross-Sell
INS-00004888,quality,client,CL-82226,insight_hit,event,1,RUN-20250525-003,2025-05-25 22:44:06,Compliance
INS-00004889,quality,client,CL-82226,insight_hit,event,1,RUN-20250528-004,2025-05-28 00:34:27,CIO
INS-00004890,quality,client,CL-82226,insight_hit,event,1,RUN-20250531-005,2025-05-31 13:19:42,Retention
INS-00004891,quality,client,CL-82226,insight_hit,event,1,RUN-20250603-003,2025-06-03 20:56:49,Engagement
INS-00004892,quality,client,CL-82226,insight_hit,event,1,RUN-20250604-005,2025-06-04 10:32:26,BGap
INS-00004893,quality,client,CL-82226,insight_hit,event,1,RUN-20250604-001,2025-06-04 03:53:20,Retention
INS-00004894,quality,client,CL-82226,insight_hit,event,1,RUN-20250606-003,2025-06-06 19:41:46,Engagement
INS-00004895,quality,client,CL-82226,insight_hit,event,1,RUN-20250606-005,2025-06-06 08:31:48,SoW
INS-00004896,quality,client,CL-82226,insight_hit,event,1,RUN-20250609-005,2025-06-09 00:37:09,CIO
INS-00004897,quality,client,CL-82226,insight_hit,event,1,RUN-20250609-002,2025-06-09 08:58:15,CIO
INS-00004898,quality,client,CL-82226,insight_hit,event,1,RUN-20250611-001,2025-06-11 20:32:32,BGap
INS-00004899,quality,client,CL-82226,insight_hit,event,1,RUN-20250612-003,2025-06-12 17:23:14,Retention
INS-00004900,quality,client,CL-82226,insight_hit,event,1,RUN-20250613-001,2025-06-13 20:46:53,Retention
INS-00004901,quality,client,CL-82226,insight_hit,event,1,RUN-20250613-002,2025-06-13 07:46:38,Cross-Sell
INS-00004902,quality,client,CL-82226,insight_hit,event,1,RUN-20250614-004,2025-06-14 04:31:02,Cross-Sell
INS-00004903,quality,client,CL-82226,insight_hit,event,1,RUN-20250618-001,2025-06-18 06:48:13,Engagement
INS-00004904,quality,client,CL-82226,insight_hit,event,1,RUN-20250624-004,2025-06-24 17:29:27,Retention
INS-00004905,quality,client,CL-82226,insight_hit,event,1,RUN-20250625-005,2025-06-25 06:09:26,Engagement
INS-00004906,quality,client,CL-82226,insight_hit,event,1,RUN-20250626-001,2025-06-26 06:48:24,SoW
INS-00004907,quality,client,CL-82226,insight_hit,event,1,RUN-20250628-004,2025-06-28 06:36:30,Cross-Sell
INS-00004908,quality,client,CL-82226,insight_hit,event,1,RUN-20250701-002,2025-07-01 08:01:47,Cross-Sell
INS-00004909,quality,client,CL-82226,insight_hit,event,1,RUN-20250701-002,2025-07-01 09:10:54,CIO
INS-00004910,quality,client,CL-82226,insight_hit,event,1,RUN-20250701-005,2025-07-01 05:53:46,Engagement
INS-00004911,quality,client,CL-82226,insight_hit,event,1,RUN-20250702-005,2025-07-02 00:47:30,Engagement
INS-00004912,quality,client,CL-82226,insight_hit,event,1,RUN-20250708-003,2025-07-08 03:36:23,Compliance
INS-00004913,quality,client,CL-82226,insight_hit,event,1,RUN-20250713-004,2025-07-13 19:30:15,Compliance
INS-00004914,quality,client,CL-82226,insight_hit,event,1,RUN-20250715-003,2025-07-15 11:57:53,Compliance
INS-00004915,quality,client,CL-82226,insight_hit,event,1,RUN-20250719-005,2025-07-19 23:39:09,Retention
INS-00004916,quality,client,CL-82226,insight_hit,event,1,RUN-20250722-004,2025-07-22 23:34:52,SoW
INS-00004917,quality,client,CL-82226,insight_hit,event,1,RUN-20250724-002,2025-07-24 10:47:46,BGap
INS-00004918,quality,client,CL-82226,insight_hit,event,1,RUN-20250725-002,2025-07-25 09:35:54,Compliance
INS-00004919,quality,client,CL-82226,insight_hit,event,1,RUN-20250726-003,2025-07-26 17:07:14,CIO
INS-00004920,quality,client,CL-82226,insight_hit,event,1,RUN-20250726-004,2025-07-26 05:46:27,CIO
INS-00004921,quality,client,CL-82226,insight_hit,event,1,RUN-20250727-003,2025-07-27 12:40:54,Retention
INS-00004922,quality,client,CL-82226,insight_hit,event,1,RUN-20250730-005,2025-07-30 00:45:03,Compliance
INS-00004923,quality,client,CL-82226,insight_hit,event,1,RUN-20250730-005,2025-07-30 15:18:02,SoW
INS-00004924,quality,client,CL-82226,insight_hit,event,1,RUN-20250731-001,2025-07-31 21:49:38,Compliance
INS-00004925,quality,client,CL-82226,insight_hit,event,1,RUN-20250804-001,2025-08-04 09:38:18,Compliance
INS-00004926,quality,client,CL-82226,insight_hit,event,1,RUN-20250805-002,2025-08-05 09:24:12,CIO
INS-00004927,quality,client,CL-82226,insight_hit,event,1,RUN-20250805-002,2025-08-05 01:31:27,SoW
INS-00004928,quality,client,CL-82226,insight_hit,event,1,RUN-20250805-001,2025-08-05 21:52:57,Cross-Sell
INS-00004929,quality,client,CL-82226,insight_hit,event,1,RUN-20250806-003,2025-08-06 02:12:01,CIO
INS-00004930,quality,client,CL-82226,insight_hit,event,1,RUN-20250808-003,2025-08-08 05:08:17,Retention
INS-00004931,quality,client,CL-82226,insight_hit,event,1,RUN-20250808-001,2025-08-08 14:08:18,Retention
INS-00004932,quality,client,CL-82226,insight_hit,event,1,RUN-20250809-001,2025-08-09 00:53:12,Engagement
INS-00004933,quality,client,CL-82226,insight_hit,event,1,RUN-20250813-002,2025-08-13 17:42:21,Retention
INS-00004934,quality,client,CL-82226,insight_hit,event,1,RUN-20250814-005,2025-08-14 18:28:34,CIO
INS-00004935,quality,client,CL-82226,insight_hit,event,1,RUN-20250815-004,2025-08-15 23:45:06,Cross-Sell
INS-00004936,quality,client,CL-82226,insight_hit,event,1,RUN-20250815-001,2025-08-15 18:06:27,Compliance
INS-00004937,quality,client,CL-82226,insight_hit,event,1,RUN-20250815-004,2025-08-15 09:49:50,CIO
INS-00004938,quality,client,CL-82226,insight_hit,event,1,RUN-20250816-005,2025-08-16 05:40:03,SoW
INS-00004939,quality,client,CL-82226,insight_hit,event,1,RUN-20250824-004,2025-08-24 10:31:19,Cross-Sell
INS-00004940,quality,client,CL-82226,insight_hit,event,1,RUN-20250825-003,2025-08-25 13:19:22,SoW
INS-00004941,quality,client,CL-82226,insight_hit,event,1,RUN-20250825-005,2025-08-25 04:16:00,Retention
INS-00004942,quality,client,CL-82226,insight_hit,event,1,RUN-20250826-001,2025-08-26 11:50:56,CIO
INS-00004943,quality,client,CL-82226,insight_hit,event,1,RUN-20250827-003,2025-08-27 13:55:08,BGap
INS-00004944,quality,client,CL-82226,insight_hit,event,1,RUN-20250827-004,2025-08-27 03:03:55,BGap
INS-00004945,quality,client,CL-82226,insight_hit,event,1,RUN-20250829-002,2025-08-29 20:40:54,SoW
INS-00004946,quality,client,CL-82226,insight_hit,event,1,RUN-20250830-003,2025-08-30 05:01:29,Compliance
INS-00004947,quality,client,CL-82226,insight_hit,event,1,RUN-20250831-004,2025-08-31 03:33:50,SoW
INS-00004948,quality,client,CL-82226,insight_hit,event,1,RUN-20250902-004,2025-09-02 13:15:36,Compliance
INS-00004949,quality,client,CL-82226,insight_hit,event,1,RUN-20250904-004,2025-09-04 21:18:35,Engagement
INS-00004950,quality,client,CL-82226,insight_hit,event,1,RUN-20250904-004,2025-09-04 04:58:30,CIO
INS-00004951,quality,client,CL-65642,insight_hit,event,1,RUN-20240905-003,2024-09-05 10:00:55,BGap
INS-00004952,quality,client,CL-65642,insight_hit,event,1,RUN-20240905-002,2024-09-05 15:45:24,Retention
INS-00004953,quality,client,CL-65642,insight_hit,event,1,RUN-20240907-001,2024-09-07 14:32:33,Cross-Sell
INS-00004954,quality,client,CL-65642,insight_hit,event,1,RUN-20240910-003,2024-09-10 03:33:02,BGap
INS-00004955,quality,client,CL-65642,insight_hit,event,1,RUN-20240910-001,2024-09-10 07:26:41,Engagement
INS-00004956,quality,client,CL-65642,insight_hit,event,1,RUN-20240910-003,2024-09-10 21:25:39,Retention
INS-00004957,quality,client,CL-65642,insight_hit,event,1,RUN-20240911-005,2024-09-11 06:11:14,BGap
INS-00004958,quality,client,CL-65642,insight_hit,event,1,RUN-20240911-005,2024-09-11 12:18:53,SoW
INS-00004959,quality,client,CL-65642,insight_hit,event,1,RUN-20240911-005,2024-09-11 23:20:38,Engagement
INS-00004960,quality,client,CL-65642,insight_hit,event,1,RUN-20240912-004,2024-09-12 18:50:38,Cross-Sell
INS-00004961,quality,client,CL-65642,insight_hit,event,1,RUN-20240912-001,2024-09-12 19:35:01,Retention
INS-00004962,quality,client,CL-65642,insight_hit,event,1,RUN-20240912-002,2024-09-12 21:57:50,SoW
INS-00004963,quality,client,CL-65642,insight_hit,event,1,RUN-20240912-003,2024-09-12 13:26:12,CIO
INS-00004964,quality,client,CL-65642,insight_hit,event,1,RUN-20240913-002,2024-09-13 10:10:36,SoW
INS-00004965,quality,client,CL-65642,insight_hit,event,1,RUN-20240914-001,2024-09-14 04:57:35,Compliance
INS-00004966,quality,client,CL-65642,insight_hit,event,1,RUN-20240915-003,2024-09-15 11:32:02,Engagement
INS-00004967,quality,client,CL-65642,insight_hit,event,1,RUN-20240916-001,2024-09-16 04:36:45,CIO
INS-00004968,quality,client,CL-65642,insight_hit,event,1,RUN-20240916-003,2024-09-16 09:23:05,CIO
INS-00004969,quality,client,CL-65642,insight_hit,event,1,RUN-20240917-005,2024-09-17 23:54:48,Compliance
INS-00004970,quality,client,CL-65642,insight_hit,event,1,RUN-20240918-001,2024-09-18 20:56:40,Cross-Sell
INS-00004971,quality,client,CL-65642,insight_hit,event,1,RUN-20240920-003,2024-09-20 06:53:15,Engagement
INS-00004972,quality,client,CL-65642,insight_hit,event,1,RUN-20240920-001,2024-09-20 20:16:49,Retention
INS-00004973,quality,client,CL-65642,insight_hit,event,1,RUN-20240921-001,2024-09-21 20:58:03,BGap
INS-00004974,quality,client,CL-65642,insight_hit,event,1,RUN-20240923-001,2024-09-23 16:53:03,Compliance
INS-00004975,quality,client,CL-65642,insight_hit,event,1,RUN-20240923-002,2024-09-23 17:52:52,Engagement
INS-00004976,quality,client,CL-65642,insight_hit,event,1,RUN-20240923-001,2024-09-23 05:48:22,BGap
INS-00004977,quality,client,CL-65642,insight_hit,event,1,RUN-20240925-003,2024-09-25 03:21:28,SoW
INS-00004978,quality,client,CL-65642,insight_hit,event,1,RUN-20240926-002,2024-09-26 02:11:41,Compliance
INS-00004979,quality,client,CL-65642,insight_hit,event,1,RUN-20240926-003,2024-09-26 03:39:02,Compliance
INS-00004980,quality,client,CL-65642,insight_hit,event,1,RUN-20240927-004,2024-09-27 00:49:35,SoW
INS-00004981,quality,client,CL-65642,insight_hit,event,1,RUN-20240928-004,2024-09-28 07:27:51,BGap
INS-00004982,quality,client,CL-65642,insight_hit,event,1,RUN-20240928-004,2024-09-28 18:46:03,Retention
INS-00004983,quality,client,CL-65642,insight_hit,event,1,RUN-20241001-005,2024-10-01 02:40:58,Cross-Sell
INS-00004984,quality,client,CL-65642,insight_hit,event,1,RUN-20241001-002,2024-10-01 17:07:00,Cross-Sell
INS-00004985,quality,client,CL-65642,insight_hit,event,1,RUN-20241002-002,2024-10-02 21:09:34,Compliance
INS-00004986,quality,client,CL-65642,insight_hit,event,1,RUN-20241005-002,2024-10-05 04:26:48,Cross-Sell
INS-00004987,quality,client,CL-65642,insight_hit,event,1,RUN-20241006-005,2024-10-06 13:31:03,SoW
INS-00004988,quality,client,CL-65642,insight_hit,event,1,RUN-20241006-002,2024-10-06 07:46:01,Retention
INS-00004989,quality,client,CL-65642,insight_hit,event,1,RUN-20241007-005,2024-10-07 06:29:22,CIO
INS-00004990,quality,client,CL-65642,insight_hit,event,1,RUN-20241007-005,2024-10-07 12:45:26,SoW
INS-00004991,quality,client,CL-65642,insight_hit,event,1,RUN-20241008-005,2024-10-08 20:43:00,BGap
INS-00004992,quality,client,CL-65642,insight_hit,event,1,RUN-20241009-002,2024-10-09 05:08:09,BGap
INS-00004993,quality,client,CL-65642,insight_hit,event,1,RUN-20241009-002,2024-10-09 10:27:40,CIO
INS-00004994,quality,client,CL-65642,insight_hit,event,1,RUN-20241010-002,2024-10-10 08:20:08,BGap
INS-00004995,quality,client,CL-65642,insight_hit,event,1,RUN-20241010-004,2024-10-10 10:03:12,BGap
INS-00004996,quality,client,CL-65642,insight_hit,event,1,RUN-20241011-001,2024-10-11 00:55:38,BGap
INS-00004997,quality,client,CL-65642,insight_hit,event,1,RUN-20241011-003,2024-10-11 17:22:34,Cross-Sell
INS-00004998,quality,client,CL-65642,insight_hit,event,1,RUN-20241011-002,2024-10-11 05:00:15,Compliance
INS-00004999,quality,client,CL-65642,insight_hit,event,1,RUN-20241012-001,2024-10-12 07:44:21,CIO
INS-00005000,quality,client,CL-65642,insight_hit,event,1,RUN-20241013-005,2024-10-13 08:15:04,BGap
INS-00005001,quality,client,CL-65642,insight_hit,event,1,RUN-20241014-005,2024-10-14 18:30:32,BGap
INS-00005002,quality,client,CL-65642,insight_hit,event,1,RUN-20241015-005,2024-10-15 17:09:00,Cross-Sell
INS-00005003,quality,client,CL-65642,insight_hit,event,1,RUN-20241015-005,2024-10-15 05:08:27,Retention
INS-00005004,quality,client,CL-65642,insight_hit,event,1,RUN-20241015-003,2024-10-15 09:49:48,Cross-Sell
INS-00005005,quality,client,CL-65642,insight_hit,event,1,RUN-20241015-001,2024-10-15 19:23:59,Engagement
INS-00005006,quality,client,CL-65642,insight_hit,event,1,RUN-20241015-004,2024-10-15 20:36:03,CIO
INS-00005007,quality,client,CL-65642,insight_hit,event,1,RUN-20241015-003,2024-10-15 01:31:34,SoW
INS-00005008,quality,client,CL-65642,insight_hit,event,1,RUN-20241017-002,2024-10-17 14:49:12,CIO
INS-00005009,quality,client,CL-65642,insight_hit,event,1,RUN-20241019-004,2024-10-19 05:08:49,Retention
INS-00005010,quality,client,CL-65642,insight_hit,event,1,RUN-20241019-004,2024-10-19 10:21:59,SoW
INS-00005011,quality,client,CL-65642,insight_hit,event,1,RUN-20241020-001,2024-10-20 11:31:11,Engagement
INS-00005012,quality,client,CL-65642,insight_hit,event,1,RUN-20241021-003,2024-10-21 09:37:55,Engagement
INS-00005013,quality,client,CL-65642,insight_hit,event,1,RUN-20241022-004,2024-10-22 22:42:39,SoW
INS-00005014,quality,client,CL-65642,insight_hit,event,1,RUN-20241023-003,2024-10-23 19:10:44,Engagement
INS-00005015,quality,client,CL-65642,insight_hit,event,1,RUN-20241024-003,2024-10-24 09:50:11,CIO
INS-00005016,quality,client,CL-65642,insight_hit,event,1,RUN-20241024-004,2024-10-24 14:29:44,Compliance
INS-00005017,quality,client,CL-65642,insight_hit,event,1,RUN-20241024-004,2024-10-24 00:29:29,CIO
INS-00005018,quality,client,CL-65642,insight_hit,event,1,RUN-20241024-003,2024-10-24 09:36:16,Engagement
INS-00005019,quality,client,CL-65642,insight_hit,event,1,RUN-20241024-003,2024-10-24 17:57:48,Compliance
INS-00005020,quality,client,CL-65642,insight_hit,event,1,RUN-20241025-001,2024-10-25 05:12:28,SoW
INS-00005021,quality,client,CL-65642,insight_hit,event,1,RUN-20241028-002,2024-10-28 09:19:30,BGap
INS-00005022,quality,client,CL-65642,insight_hit,event,1,RUN-20241028-005,2024-10-28 15:50:50,CIO
INS-00005023,quality,client,CL-65642,insight_hit,event,1,RUN-20241029-001,2024-10-29 18:58:14,Engagement
INS-00005024,quality,client,CL-65642,insight_hit,event,1,RUN-20241030-003,2024-10-30 01:47:17,SoW
INS-00005025,quality,client,CL-65642,insight_hit,event,1,RUN-20241030-005,2024-10-30 19:16:32,Compliance
INS-00005026,quality,client,CL-65642,insight_hit,event,1,RUN-20241031-005,2024-10-31 19:21:11,Cross-Sell
INS-00005027,quality,client,CL-65642,insight_hit,event,1,RUN-20241031-005,2024-10-31 18:52:01,BGap
INS-00005028,quality,client,CL-65642,insight_hit,event,1,RUN-20241101-001,2024-11-01 06:27:58,Retention
INS-00005029,quality,client,CL-65642,insight_hit,event,1,RUN-20241101-004,2024-11-01 15:00:30,CIO
INS-00005030,quality,client,CL-65642,insight_hit,event,1,RUN-20241103-004,2024-11-03 03:33:26,Cross-Sell
INS-00005031,quality,client,CL-65642,insight_hit,event,1,RUN-20241104-004,2024-11-04 13:19:14,Compliance
INS-00005032,quality,client,CL-65642,insight_hit,event,1,RUN-20241105-001,2024-11-05 21:13:02,Engagement
INS-00005033,quality,client,CL-65642,insight_hit,event,1,RUN-20241105-005,2024-11-05 00:00:04,BGap
INS-00005034,quality,client,CL-65642,insight_hit,event,1,RUN-20241105-001,2024-11-05 14:36:56,Engagement
INS-00005035,quality,client,CL-65642,insight_hit,event,1,RUN-20241106-002,2024-11-06 09:31:48,Retention
INS-00005036,quality,client,CL-65642,insight_hit,event,1,RUN-20241107-004,2024-11-07 02:42:29,Cross-Sell
INS-00005037,quality,client,CL-65642,insight_hit,event,1,RUN-20241107-003,2024-11-07 05:44:08,BGap
INS-00005038,quality,client,CL-65642,insight_hit,event,1,RUN-20241108-003,2024-11-08 12:14:09,BGap
INS-00005039,quality,client,CL-65642,insight_hit,event,1,RUN-20241108-004,2024-11-08 00:02:29,CIO
INS-00005040,quality,client,CL-65642,insight_hit,event,1,RUN-20241108-003,2024-11-08 00:03:53,Retention
INS-00005041,quality,client,CL-65642,insight_hit,event,1,RUN-20241108-003,2024-11-08 08:38:24,Retention
INS-00005042,quality,client,CL-65642,insight_hit,event,1,RUN-20241109-004,2024-11-09 18:45:37,Retention
INS-00005043,quality,client,CL-65642,insight_hit,event,1,RUN-20241112-001,2024-11-12 21:05:44,Retention
INS-00005044,quality,client,CL-65642,insight_hit,event,1,RUN-20241112-004,2024-11-12 07:08:32,Engagement
INS-00005045,quality,client,CL-65642,insight_hit,event,1,RUN-20241112-002,2024-11-12 23:42:59,SoW
INS-00005046,quality,client,CL-65642,insight_hit,event,1,RUN-20241112-002,2024-11-12 00:59:54,SoW
INS-00005047,quality,client,CL-65642,insight_hit,event,1,RUN-20241112-005,2024-11-12 22:29:50,Engagement
INS-00005048,quality,client,CL-65642,insight_hit,event,1,RUN-20241114-005,2024-11-14 20:33:42,SoW
INS-00005049,quality,client,CL-65642,insight_hit,event,1,RUN-20241114-001,2024-11-14 11:29:10,Compliance
INS-00005050,quality,client,CL-65642,insight_hit,event,1,RUN-20241115-003,2024-11-15 18:50:16,Cross-Sell
INS-00005051,quality,client,CL-65642,insight_hit,event,1,RUN-20241116-002,2024-11-16 15:49:44,Retention
INS-00005052,quality,client,CL-65642,insight_hit,event,1,RUN-20241116-004,2024-11-16 18:17:14,Retention
INS-00005053,quality,client,CL-65642,insight_hit,event,1,RUN-20241118-003,2024-11-18 22:55:59,SoW
INS-00005054,quality,client,CL-65642,insight_hit,event,1,RUN-20241118-003,2024-11-18 12:47:07,Engagement
INS-00005055,quality,client,CL-65642,insight_hit,event,1,RUN-20241118-003,2024-11-18 04:55:47,Engagement
INS-00005056,quality,client,CL-65642,insight_hit,event,1,RUN-20241119-004,2024-11-19 23:16:34,Retention
INS-00005057,quality,client,CL-65642,insight_hit,event,1,RUN-20241119-004,2024-11-19 19:22:26,SoW
INS-00005058,quality,client,CL-65642,insight_hit,event,1,RUN-20241119-004,2024-11-19 23:50:24,BGap
INS-00005059,quality,client,CL-65642,insight_hit,event,1,RUN-20241119-005,2024-11-19 03:55:54,Engagement
INS-00005060,quality,client,CL-65642,insight_hit,event,1,RUN-20241120-001,2024-11-20 09:21:24,CIO
INS-00005061,quality,client,CL-65642,insight_hit,event,1,RUN-20241120-001,2024-11-20 23:02:26,Cross-Sell
INS-00005062,quality,client,CL-65642,insight_hit,event,1,RUN-20241121-003,2024-11-21 18:20:22,BGap
INS-00005063,quality,client,CL-65642,insight_hit,event,1,RUN-20241122-002,2024-11-22 05:32:51,Engagement
INS-00005064,quality,client,CL-65642,insight_hit,event,1,RUN-20241122-002,2024-11-22 08:34:40,Cross-Sell
INS-00005065,quality,client,CL-65642,insight_hit,event,1,RUN-20241123-002,2024-11-23 16:52:20,SoW
INS-00005066,quality,client,CL-65642,insight_hit,event,1,RUN-20241124-004,2024-11-24 08:22:25,CIO
INS-00005067,quality,client,CL-65642,insight_hit,event,1,RUN-20241124-003,2024-11-24 00:19:51,SoW
INS-00005068,quality,client,CL-65642,insight_hit,event,1,RUN-20241124-004,2024-11-24 22:55:57,Engagement
INS-00005069,quality,client,CL-65642,insight_hit,event,1,RUN-20241125-004,2024-11-25 05:20:41,Compliance
INS-00005070,quality,client,CL-65642,insight_hit,event,1,RUN-20241125-001,2024-11-25 14:23:43,Cross-Sell
INS-00005071,quality,client,CL-65642,insight_hit,event,1,RUN-20241127-003,2024-11-27 23:28:54,Cross-Sell
INS-00005072,quality,client,CL-65642,insight_hit,event,1,RUN-20241129-002,2024-11-29 08:35:04,BGap
INS-00005073,quality,client,CL-65642,insight_hit,event,1,RUN-20241130-004,2024-11-30 08:52:43,Engagement
INS-00005074,quality,client,CL-65642,insight_hit,event,1,RUN-20241201-003,2024-12-01 06:40:52,Cross-Sell
INS-00005075,quality,client,CL-65642,insight_hit,event,1,RUN-20241201-004,2024-12-01 19:40:53,Retention
INS-00005076,quality,client,CL-65642,insight_hit,event,1,RUN-20241203-002,2024-12-03 08:06:53,Retention
INS-00005077,quality,client,CL-65642,insight_hit,event,1,RUN-20241203-001,2024-12-03 19:42:52,BGap
INS-00005078,quality,client,CL-65642,insight_hit,event,1,RUN-20241205-001,2024-12-05 03:54:08,BGap
INS-00005079,quality,client,CL-65642,insight_hit,event,1,RUN-20241205-005,2024-12-05 15:16:05,Cross-Sell
INS-00005080,quality,client,CL-65642,insight_hit,event,1,RUN-20241206-004,2024-12-06 10:12:24,CIO
INS-00005081,quality,client,CL-65642,insight_hit,event,1,RUN-20241206-005,2024-12-06 01:05:55,Compliance
