target_type,insight_type,target_key,week_start,count,mu_hat,pi_low,pi_high,is_anom
account,quality,ACC-20905,2025-01-14,1,0.6777468761817257,0.0,4.0,False
account,quality,ACC-20905,2025-01-21,0,0.6647046997993082,0.0,3.0,False
account,quality,ACC-20905,2025-01-28,0,0.6507029703771767,0.0,3.0,False
account,quality,ACC-20905,2025-02-04,1,0.6360258980552467,0.0,3.0,False
account,quality,ACC-20905,2025-02-11,0,0.6209542318569442,0.0,3.0,False
account,quality,ACC-20905,2025-02-18,1,0.6057582944571492,0.0,3.0,False
account,quality,ACC-20905,2025-02-25,1,0.5906923850578983,0.0,3.0,False
account,quality,ACC-20905,2025-03-04,1,0.5759906436891631,0.0,3.0,False
account,quality,ACC-20905,2025-03-11,0,0.5618643603144421,0.0,3.0,False
account,quality,ACC-20905,2025-03-18,0,0.5485006219828741,0.0,3.0,False
account,quality,ACC-20905,2025-03-25,2,0.5360621250771649,0.0,3.0,False
account,quality,ACC-20905,2025-04-01,1,0.5246879382038958,0.0,3.0,False
account,quality,ACC-20905,2025-04-08,0,0.5144949824881873,0.0,3.0,False
account,quality,ACC-20905,2025-04-15,0,0.5055799961695766,0.0,3.0,False
account,quality,ACC-20905,2025-04-22,1,0.49802176473272786,0.0,3.0,False
account,quality,ACC-20905,2025-04-29,0,0.49188342150087283,0.0,3.0,False
account,quality,ACC-20905,2025-05-06,1,0.4872146522993056,0.0,3.0,False
account,quality,ACC-20905,2025-05-13,1,0.4840536679415514,0.0,3.0,False
account,quality,ACC-20905,2025-05-20,0,0.48242883741531,0.0,3.0,False
account,quality,ACC-20905,2025-05-27,0,0.4823599013124752,0.0,3.0,False
account,quality,ACC-20905,2025-06-03,0,0.4838587087747249,0.0,3.0,False
account,quality,ACC-20905,2025-06-10,0,0.4869294423181891,0.0,3.0,False
account,quality,ACC-20905,2025-06-17,1,0.4915683142479965,0.0,3.0,False
account,quality,ACC-20905,2025-06-24,2,0.4977627372356496,0.0,3.0,False
account,quality,ACC-20905,2025-07-01,0,0.5054899914161815,0.0,3.0,False
account,quality,ACC-20905,2025-07-08,1,0.5147154323968346,0.0,3.0,False
account,quality,ACC-20905,2025-07-15,0,0.5253903098742344,0.0,3.0,False
account,quality,ACC-20905,2025-07-22,0,0.5374492956071218,0.0,3.0,False
account,quality,ACC-20905,2025-07-29,0,0.5508078519837419,0.0,3.0,False
account,quality,ACC-20905,2025-08-05,0,0.5653596070694231,0.0,3.0,False
account,quality,ACC-20905,2025-08-12,1,0.5809739364018262,0.0,3.0,False
account,quality,ACC-20905,2025-08-19,1,0.5974939823300498,0.0,3.0,False
account,quality,ACC-20905,2025-08-26,1,0.6147353637361738,0.0,3.0,False
account,quality,ACC-40102,2024-09-10,4,3.358651086111003,0.0,11.0,False
account,quality,ACC-40102,2024-09-17,3,3.40933276584037,0.0,11.0,False
account,quality,ACC-40102,2024-09-24,6,3.4441329994034335,0.0,11.0,False
account,quality,ACC-40102,2024-10-01,1,3.4615394066394223,0.0,11.0,False
account,quality,ACC-40102,2024-10-08,6,3.460530697009809,0.0,11.0,False
account,quality,ACC-40102,2024-10-15,2,3.440639563119268,0.0,11.0,False
account,quality,ACC-40102,2024-10-22,3,3.401984627381016,0.0,11.0,False
account,quality,ACC-40102,2024-10-29,1,3.3452679040681637,0.0,11.0,False
account,quality,ACC-40102,2024-11-05,5,3.271737579292744,0.0,11.0,False
account,quality,ACC-40102,2024-11-12,0,3.183119317144827,0.0,10.0,False
account,quality,ACC-40102,2024-11-19,6,3.081522291409126,0.0,10.0,False
account,quality,ACC-40102,2024-11-26,3,2.9693283118661706,0.0,10.0,False
account,quality,ACC-40102,2024-12-03,3,2.8490735019105995,0.0,10.0,False
account,quality,ACC-40102,2024-12-10,0,2.7233319170435677,0.0,9.0,False
account,quality,ACC-40102,2024-12-17,1,2.594609385093887,0.0,9.0,False
account,quality,ACC-40102,2024-12-24,4,2.4652539600306995,0.0,9.0,False
account,quality,ACC-40102,2024-12-31,3,2.337387057468171,0.0,8.0,False
account,quality,ACC-40102,2025-01-07,3,2.2128569399572595,0.0,8.0,False
account,quality,ACC-40102,2025-01-14,2,2.0932140531303527,0.0,8.0,False
account,quality,ACC-40102,2025-01-21,1,1.9797059979119815,0.0,7.0,False
account,quality,ACC-40102,2025-01-28,4,1.8732887699802525,0.0,7.0,False
account,quality,ACC-40102,2025-02-04,3,1.7746503150273465,0.0,7.0,False
account,quality,ACC-40102,2025-02-11,2,1.684242368299469,0.0,7.0,False
account,quality,ACC-40102,2025-02-18,0,1.602316852494954,0.0,6.0,False
account,quality,ACC-40102,2025-02-25,2,1.5289636644726383,0.0,6.0,False
account,quality,ACC-40102,2025-03-04,1,1.4641473598507482,0.0,6.0,False
account,quality,ACC-40102,2025-03-11,4,1.4077409393004179,0.0,6.0,False
account,quality,ACC-40102,2025-03-18,2,1.359555574860961,0.0,6.0,False
account,quality,ACC-40102,2025-03-25,1,1.3193656430701128,0.0,6.0,False
account,quality,ACC-40102,2025-04-01,0,1.286928834679301,0.0,6.0,False
account,quality,ACC-40102,2025-04-08,1,1.2620013889257775,0.0,6.0,False
account,quality,ACC-40102,2025-04-15,0,1.2443486679530946,0.0,5.0,False
account,quality,ACC-40102,2025-04-22,1,1.2337513658421457,0.0,5.0,False
account,quality,ACC-40102,2025-04-29,0,1.2300076618912137,0.0,5.0,False
account,quality,ACC-40102,2025-05-06,2,1.2329316046350824,0.0,5.0,False
account,quality,ACC-40102,2025-05-13,1,1.242347975679847,0.0,5.0,False
account,quality,ACC-40102,2025-05-20,0,1.2580838527470124,0.0,6.0,False
account,quality,ACC-40102,2025-05-27,2,1.2799570889482972,0.0,6.0,False
account,quality,ACC-40102,2025-06-03,0,1.3077619670205105,0.0,6.0,False
account,quality,ACC-40102,2025-06-10,1,1.3412523861811358,0.0,6.0,False
account,quality,ACC-40102,2025-06-17,0,1.3801231034572714,0.0,6.0,False
account,quality,ACC-40102,2025-06-24,4,1.4239897815181901,0.0,6.0,False
account,quality,ACC-40102,2025-07-01,4,1.4723688818682636,0.0,6.0,False
account,quality,ACC-40102,2025-07-08,3,1.5246587635348299,0.0,6.0,False
account,quality,ACC-40102,2025-07-15,1,1.5801236660271654,0.0,6.0,False
account,quality,ACC-40102,2025-07-22,0,1.6378825192049296,0.0,7.0,False
account,quality,ACC-40102,2025-07-29,0,1.6969046674692176,0.0,7.0,False
account,quality,ACC-40102,2025-08-05,6,1.756014551820577,0.0,7.0,False
account,quality,ACC-40102,2025-08-12,1,1.8139070972706925,0.0,7.0,False
account,quality,ACC-40102,2025-08-19,1,1.8691749621136649,0.0,7.0,False
account,quality,ACC-40102,2025-08-26,1,1.920347913844652,0.0,7.0,False
account,quality,ACC-43291,2024-09-03,2,2.07584508132293,0.0,7.0,False
account,quality,ACC-43291,2024-09-10,3,2.2040303441742646,0.0,7.0,False
account,quality,ACC-43291,2024-09-17,1,2.334964109769998,0.0,7.0,False
account,quality,ACC-43291,2024-09-24,1,2.4664501803361523,0.0,7.0,False
account,quality,ACC-43291,2024-10-01,2,2.595983922418088,0.0,8.0,False
account,quality,ACC-43291,2024-10-08,2,2.7208209400196535,0.0,8.0,False
account,quality,ACC-43291,2024-10-15,5,2.8380742009735305,0.0,8.0,False
account,quality,ACC-43291,2024-10-22,3,2.944835958424481,0.0,8.0,False
account,quality,ACC-43291,2024-10-29,5,3.0383174171367493,0.0,8.0,False
account,quality,ACC-43291,2024-11-05,4,3.1159960601253602,0.0,8.0,False
account,quality,ACC-43291,2024-11-12,3,3.175758424813332,0.0,9.0,False
account,quality,ACC-43291,2024-11-19,3,3.216025371004614,0.0,9.0,False
account,quality,ACC-43291,2024-11-26,4,3.2358477944071176,0.0,9.0,False
account,quality,ACC-43291,2024-12-03,3,3.234963311526024,0.0,9.0,False
account,quality,ACC-43291,2024-12-10,1,3.2138083728062967,0.0,9.0,False
account,quality,ACC-43291,2024-12-17,3,3.173484988279325,0.0,9.0,False
account,quality,ACC-43291,2024-12-24,0,3.1156860567877294,0.0,8.0,False
account,quality,ACC-43291,2024-12-31,5,3.0425874500382246,0.0,8.0,False
account,quality,ACC-43291,2025-01-07,3,2.956717926956054,0.0,8.0,False
account,quality,ACC-43291,2025-01-14,3,2.8608192993175288,0.0,8.0,False
account,quality,ACC-43291,2025-01-21,5,2.7577089881697527,0.0,8.0,False
account,quality,ACC-43291,2025-01-28,2,2.650155427821428,0.0,8.0,False
account,quality,ACC-43291,2025-02-04,3,2.540774113237791,0.0,7.0,False
account,quality,ACC-43291,2025-02-11,3,2.4319489608480183,0.0,7.0,False
account,quality,ACC-43291,2025-02-18,4,2.325780558050629,0.0,7.0,False
account,quality,ACC-43291,2025-02-25,0,2.2240602078302465,0.0,7.0,False
account,quality,ACC-43291,2025-03-04,3,2.128266679029493,0.0,7.0,False
account,quality,ACC-43291,2025-03-11,3,2.039581342081592,0.0,7.0,False
account,quality,ACC-43291,2025-03-18,1,1.9589168648867117,0.0,6.0,False
account,quality,ACC-43291,2025-03-25,1,1.8869547339374027,0.0,6.0,False
account,quality,ACC-43291,2025-04-01,1,1.8241873765951344,0.0,6.0,False
account,quality,ACC-43291,2025-04-08,3,1.770961410901235,0.0,6.0,False
account,quality,ACC-43291,2025-04-15,1,1.7275193812791454,0.0,6.0,False
account,quality,ACC-43291,2025-04-22,1,1.694038131369433,0.0,6.0,False
account,quality,ACC-43291,2025-04-29,2,1.6706626400515008,0.0,6.0,False
account,quality,ACC-43291,2025-05-06,0,1.6575346622930853,0.0,6.0,False
account,quality,ACC-43291,2025-05-13,0,1.6548158616223987,0.0,6.0,False
account,quality,ACC-43291,2025-05-20,0,1.6627053055294758,0.0,6.0,False
account,quality,ACC-43291,2025-05-27,3,1.6814512418494414,0.0,6.0,False
account,quality,ACC-43291,2025-06-03,7,1.7113570133487557,0.0,6.0,True
account,quality,ACC-43291,2025-06-10,2,1.752780833498789,0.0,6.0,False
account,quality,ACC-43291,2025-06-17,2,1.8061289757984669,0.0,6.0,False
account,quality,ACC-43291,2025-06-24,0,1.871841762286642,0.0,6.0,False
account,quality,ACC-43291,2025-07-01,2,1.9503716187465554,0.0,6.0,False
account,quality,ACC-43291,2025-07-08,1,2.042152444430861,0.0,7.0,False
account,quality,ACC-43291,2025-07-15,3,2.147559677360267,0.0,7.0,False
account,quality,ACC-43291,2025-07-22,3,2.2668607780821026,0.0,7.0,False
account,quality,ACC-43291,2025-07-29,6,2.4001564552586823,0.0,7.0,False
account,quality,ACC-43291,2025-08-05,1,2.5473138487442,0.0,7.0,False
account,quality,ACC-43291,2025-08-12,3,2.707894070953995,0.0,8.0,False
account,quality,ACC-43291,2025-08-19,0,2.8810779367179373,0.0,8.0,False
account,quality,ACC-43291,2025-08-26,3,3.0655952707221705,0.0,8.0,False
account,quality,ACC-51324,2024-09-03,1,1.173034908523014,0.0,5.0,False
account,quality,ACC-51324,2024-09-10,1,1.2539966933841136,0.0,5.0,False
account,quality,ACC-51324,2024-09-17,1,1.3398218127530221,0.0,5.0,False
account,quality,ACC-51324,2024-09-24,2,1.429708831362944,0.0,5.0,False
account,quality,ACC-51324,2024-10-01,2,1.5226173909905858,0.0,6.0,False
account,quality,ACC-51324,2024-10-08,0,1.6172673968897942,0.0,6.0,False
account,quality,ACC-51324,2024-10-15,2,1.712153771754397,0.0,6.0,False
account,quality,ACC-51324,2024-10-22,2,1.8055789227586776,0.0,6.0,False
account,quality,ACC-51324,2024-10-29,1,1.8957036575488215,0.0,7.0,False
account,quality,ACC-51324,2024-11-05,2,1.9806154557698537,0.0,7.0,False
account,quality,ACC-51324,2024-11-12,1,2.0584109435154807,0.0,7.0,False
account,quality,ACC-51324,2024-11-19,2,2.1272874045354495,0.0,7.0,False
account,quality,ACC-51324,2024-11-26,5,2.185636516566846,0.0,7.0,False
account,quality,ACC-51324,2024-12-03,2,2.232132534298039,0.0,7.0,False
account,quality,ACC-51324,2024-12-10,1,2.265807083876988,0.0,7.0,False
account,quality,ACC-51324,2024-12-17,2,2.286103681693372,0.0,7.0,False
account,quality,ACC-51324,2024-12-24,5,2.2929069655460856,0.0,7.0,False
account,quality,ACC-51324,2024-12-31,5,2.286544184591914,0.0,7.0,False
account,quality,ACC-51324,2025-01-07,3,2.2677593651223247,0.0,7.0,False
account,quality,ACC-51324,2025-01-14,2,2.237663327557163,0.0,7.0,False
account,quality,ACC-51324,2025-01-21,2,2.1976649811215054,0.0,7.0,False
account,quality,ACC-51324,2025-01-28,0,2.1493907762005375,0.0,7.0,False
account,quality,ACC-51324,2025-02-04,1,2.0945997128270317,0.0,7.0,False
account,quality,ACC-51324,2025-02-11,3,2.0351009140104313,0.0,7.0,False
account,quality,ACC-51324,2025-02-18,1,1.972679641945243,0.0,7.0,False
account,quality,ACC-51324,2025-02-25,1,1.9090360216938793,0.0,7.0,False
account,quality,ACC-51324,2025-03-04,3,1.8457389297228353,0.0,6.0,False
account,quality,ACC-51324,2025-03-11,1,1.7841957681519995,0.0,6.0,False
account,quality,ACC-51324,2025-03-18,1,1.7256373800995235,0.0,6.0,False
account,quality,ACC-51324,2025-03-25,2,1.6711162844196474,0.0,6.0,False
account,quality,ACC-51324,2025-04-01,0,1.6215157546251942,0.0,6.0,False
account,quality,ACC-51324,2025-04-08,3,1.5775670051636954,0.0,6.0,False
account,quality,ACC-51324,2025-04-15,0,1.5398718026207476,0.0,6.0,False
account,quality,ACC-51324,2025-04-22,2,1.5089280934520626,0.0,6.0,False
account,quality,ACC-51324,2025-04-29,0,1.4851566363368414,0.0,6.0,False
account,quality,ACC-51324,2025-05-06,2,1.468927061884883,0.0,6.0,False
account,quality,ACC-51324,2025-05-13,1,1.4605821908514598,0.0,6.0,False
account,quality,ACC-51324,2025-05-20,1,1.4604597815003144,0.0,6.0,False
account,quality,ACC-51324,2025-05-27,1,1.4689111242982182,0.0,6.0,False
account,quality,ACC-51324,2025-06-03,6,1.4863160506580235,0.0,6.0,False
account,quality,ACC-51324,2025-06-10,5,1.5130939767427474,0.0,6.0,False
account,quality,ACC-51324,2025-06-17,2,1.5497105765796542,0.0,6.0,False
account,quality,ACC-51324,2025-06-24,1,1.596679590253871,0.0,6.0,False
account,quality,ACC-51324,2025-07-01,2,1.654559147308944,0.0,6.0,False
account,quality,ACC-51324,2025-07-08,0,1.723941852541162,0.0,6.0,False
account,quality,ACC-51324,2025-07-15,0,1.8054377769790113,0.0,6.0,False
account,quality,ACC-51324,2025-07-22,0,1.8996494633461074,0.0,7.0,False
account,quality,ACC-51324,2025-07-29,4,2.0071381411126885,0.0,7.0,False
account,quality,ACC-51324,2025-08-05,3,2.128380603320128,0.0,7.0,False
account,quality,ACC-51324,2025-08-12,1,2.2637166758524763,0.0,7.0,False
account,quality,ACC-51324,2025-08-19,2,2.4132879489834305,0.0,8.0,False
account,quality,ACC-63317,2024-09-03,3,2.191557269353145,0.0,7.0,False
account,quality,ACC-63317,2024-09-10,1,2.243654402476655,0.0,7.0,False
account,quality,ACC-63317,2024-09-17,1,2.29935622490894,0.0,7.0,False
account,quality,ACC-63317,2024-09-24,3,2.3580655672749082,0.0,7.0,False
account,quality,ACC-63317,2024-10-01,2,2.419093261083784,0.0,7.0,False
account,quality,ACC-63317,2024-10-08,1,2.481659053789131,0.0,7.0,False
account,quality,ACC-63317,2024-10-15,4,2.54489661390341,0.0,7.0,False
account,quality,ACC-63317,2024-10-22,4,2.607863220403215,0.0,8.0,False
account,quality,ACC-63317,2024-10-29,2,2.66955450632746,0.0,8.0,False
account,quality,ACC-63317,2024-11-05,6,2.728924323480327,0.0,8.0,False
account,quality,ACC-63317,2024-11-12,4,2.784909427158528,0.0,8.0,False
account,quality,ACC-63317,2024-11-19,3,2.8364582720563685,0.0,8.0,False
account,quality,ACC-63317,2024-11-26,3,2.882562798804747,0.0,8.0,False
account,quality,ACC-63317,2024-12-03,3,2.922291718418617,0.0,8.0,False
account,quality,ACC-63317,2024-12-10,2,2.9548235153413467,0.0,8.0,False
account,quality,ACC-63317,2024-12-17,2,2.979477231101484,0.0,8.0,False
account,quality,ACC-63317,2024-12-24,3,2.9957390915387414,0.0,8.0,False
account,quality,ACC-63317,2024-12-31,1,3.003283216124217,0.0,8.0,False
account,quality,ACC-63317,2025-01-07,2,3.00198499240639,0.0,8.0,False
account,quality,ACC-63317,2025-01-14,2,2.9919261847239156,0.0,8.0,False
account,quality,ACC-63317,2025-01-21,3,2.9733914276435827,0.0,8.0,False
account,quality,ACC-63317,2025-01-28,3,2.9468563715346328,0.0,8.0,False
account,quality,ACC-63317,2025-02-04,3,2.91296833576134,0.0,8.0,False
account,quality,ACC-63317,2025-02-11,3,2.8725208238224167,0.0,8.0,False
account,quality,ACC-63317,2025-02-18,1,2.826423616567926,0.0,8.0,False
account,quality,ACC-63317,2025-02-25,1,2.7756703551710786,0.0,8.0,False
account,quality,ACC-63317,2025-03-04,3,2.7213055470712337,0.0,8.0,False
account,quality,ACC-63317,2025-03-11,6,2.6643927886673424,0.0,8.0,False
account,quality,ACC-63317,2025-03-18,3,2.605985728168365,0.0,8.0,False
account,quality,ACC-63317,2025-03-25,2,2.5471029318451324,0.0,7.0,False
account,quality,ACC-63317,2025-04-01,6,2.488707412456,0.0,7.0,False
account,quality,ACC-63317,2025-04-08,4,2.431691173247487,0.0,7.0,False
account,quality,ACC-63317,2025-04-15,2,2.3768647509502987,0.0,7.0,False
account,quality,ACC-63317,2025-04-22,1,2.324951432626568,0.0,7.0,False
account,quality,ACC-63317,2025-04-29,3,2.276585588726146,0.0,7.0,False
account,quality,ACC-63317,2025-05-06,2,2.2323144122154654,0.0,7.0,False
account,quality,ACC-63317,2025-05-13,3,2.1926022763183224,0.0,7.0,False
account,quality,ACC-63317,2025-05-20,1,2.1578369102840087,0.0,7.0,False
account,quality,ACC-63317,2025-05-27,1,2.1283366293480976,0.0,7.0,False
account,quality,ACC-63317,2025-06-03,1,2.1043579264929044,0.0,7.0,False
account,quality,ACC-63317,2025-06-10,3,2.086102825672569,0.0,7.0,False
account,quality,ACC-63317,2025-06-17,4,2.0737254971900554,0.0,7.0,False
account,quality,ACC-63317,2025-06-24,0,2.0673377373654334,0.0,7.0,False
account,quality,ACC-63317,2025-07-01,2,2.0670130112651055,0.0,7.0,False
account,quality,ACC-63317,2025-07-08,1,2.0727888468735753,0.0,7.0,False
account,quality,ACC-63317,2025-07-15,3,2.0846674520483517,0.0,7.0,False
account,quality,ACC-63317,2025-07-22,2,2.1026145041822817,0.0,7.0,False
account,quality,ACC-63317,2025-07-29,1,2.126556140162844,0.0,7.0,False
account,quality,ACC-63317,2025-08-05,0,2.1563742548276896,0.0,7.0,False
account,quality,ACC-63317,2025-08-12,2,2.1919003031473583,0.0,7.0,False
account,quality,ACC-63317,2025-08-19,4,2.232907897115816,0.0,7.0,False
account,quality,ACC-63317,2025-08-26,4,2.2791045931359455,0.0,7.0,False
account,quality,ACC-82255,2024-09-17,1,1.5344530756174246,0.0,5.0,False
account,quality,ACC-82255,2024-09-24,1,1.5075386232769585,0.0,5.0,False
account,quality,ACC-82255,2024-10-01,2,1.4816815199872448,0.0,5.0,False
account,quality,ACC-82255,2024-10-08,1,1.4567221930961667,0.0,5.0,False
account,quality,ACC-82255,2024-10-15,3,1.4325044000772458,0.0,5.0,False
account,quality,ACC-82255,2024-10-22,2,1.4088768329640722,0.0,5.0,False
account,quality,ACC-82255,2024-10-29,2,1.3856947222219653,0.0,5.0,False
account,quality,ACC-82255,2024-11-05,1,1.3628214217068473,0.0,5.0,False
account,quality,ACC-82255,2024-11-12,0,1.3401299493877044,0.0,5.0,False
account,quality,ACC-82255,2024-11-19,0,1.3175044523161583,0.0,5.0,False
account,quality,ACC-82255,2024-11-26,4,1.2948415594337177,0.0,5.0,False
account,quality,ACC-82255,2024-12-03,2,1.2720515826911476,0.0,5.0,False
account,quality,ACC-82255,2024-12-10,0,1.249059526009899,0.0,5.0,False
account,quality,ACC-82255,2024-12-17,0,1.2258058631158908,0.0,5.0,False
account,quality,ACC-82255,2024-12-24,0,1.2022470493385853,0.0,5.0,False
account,quality,ACC-82255,2024-12-31,2,1.1783557390302288,0.0,5.0,False
account,quality,ACC-82255,2025-01-07,1,1.1541206890674365,0.0,5.0,False
account,quality,ACC-82255,2025-01-14,2,1.129546339511769,0.0,5.0,False
account,quality,ACC-82255,2025-01-21,0,1.1046520743295896,0.0,5.0,False
account,quality,ACC-82255,2025-01-28,0,1.0794711773886587,0.0,5.0,False
account,quality,ACC-82255,2025-02-04,3,1.054049510981732,0.0,4.0,False
account,quality,ACC-82255,2025-02-11,2,1.028443955100072,0.0,4.0,False
account,quality,ACC-82255,2025-02-18,1,1.0027206548843293,0.0,4.0,False
account,quality,ACC-82255,2025-02-25,1,0.9769531305370722,0.0,4.0,False
account,quality,ACC-82255,2025-03-04,1,0.9512203080873397,0.0,4.0,False
account,quality,ACC-82255,2025-03-11,0,0.9256045305574171,0.0,4.0,False
account,quality,ACC-82255,2025-03-18,1,0.9001896073179301,0.0,4.0,False
account,quality,ACC-82255,2025-03-25,1,0.8750589549589245,0.0,4.0,False
account,quality,ACC-82255,2025-04-01,0,0.8502938762592386,0.0,4.0,False
account,quality,ACC-82255,2025-04-08,0,0.82597201534509,0.0,4.0,False
account,quality,ACC-82255,2025-04-15,1,0.8021660175125206,0.0,4.0,False
account,quality,ACC-82255,2025-04-22,2,0.7789424120925291,0.0,4.0,False
account,quality,ACC-82255,2025-04-29,1,0.7563607267792026,0.0,4.0,False
account,quality,ACC-82255,2025-05-06,0,0.7344728325636879,0.0,4.0,False
account,quality,ACC-82255,2025-05-13,1,0.7133225102585311,0.0,4.0,False
account,quality,ACC-82255,2025-05-20,2,0.6929452228707024,0.0,4.0,False
account,quality,ACC-82255,2025-05-27,1,0.6733680729695701,0.0,4.0,False
account,quality,ACC-82255,2025-06-03,0,0.6546099207551271,0.0,3.0,False
account,quality,ACC-82255,2025-06-10,1,0.6366816367090415,0.0,3.0,False
account,quality,ACC-82255,2025-06-17,0,0.6195864623653486,0.0,3.0,False
account,quality,ACC-82255,2025-06-24,1,0.6033204536636352,0.0,3.0,False
account,quality,ACC-82255,2025-07-01,1,0.5878729833009745,0.0,3.0,False
account,quality,ACC-82255,2025-07-08,0,0.573227281218482,0.0,3.0,False
account,quality,ACC-82255,2025-07-15,0,0.5593609955851875,0.0,3.0,False
account,quality,ACC-82255,2025-07-22,0,0.5462467601334974,0.0,3.0,False
account,quality,ACC-82255,2025-07-29,0,0.5338527572407016,0.0,3.0,False
account,quality,ACC-82255,2025-08-05,0,0.5221432695553146,0.0,3.0,False
account,quality,ACC-82255,2025-08-12,1,0.5110792160848376,0.0,3.0,False
account,quality,ACC-82255,2025-08-19,0,0.5006186713750657,0.0,3.0,False
account,quality,ACC-82255,2025-08-26,2,0.49071736863348137,0.0,3.0,False
account,risk,ACC-13942,2024-09-03,1,0.9107271572010556,0.0,4.0,False
account,risk,ACC-13942,2024-09-10,1,0.9949973455688452,0.0,4.0,False
account,risk,ACC-13942,2024-09-17,1,1.08467470516652,0.0,5.0,False
account,risk,ACC-13942,2024-09-24,0,1.1786131865589535,0.0,5.0,False
account,risk,ACC-13942,2024-10-01,2,1.2752872264184678,0.0,5.0,False
account,risk,ACC-13942,2024-10-08,1,1.3727996233370185,0.0,5.0,False
account,risk,ACC-13942,2024-10-15,0,1.4689223763107484,0.0,5.0,False
account,risk,ACC-13942,2024-10-22,1,1.5611737620117807,0.0,6.0,False
account,risk,ACC-13942,2024-10-29,2,1.646930803955619,0.0,6.0,False
account,risk,ACC-13942,2024-11-05,3,1.7235713204921486,0.0,6.0,False
account,risk,ACC-13942,2024-11-12,1,1.7886346996280296,0.0,6.0,False
account,risk,ACC-13942,2024-11-19,5,1.839986401030887,0.0,6.0,False
account,risk,ACC-13942,2024-11-26,4,1.87596887946093,0.0,6.0,False
account,risk,ACC-13942,2024-12-03,1,1.8955218488370138,0.0,6.0,False
account,risk,ACC-13942,2024-12-10,1,1.8982577769246693,0.0,6.0,False
account,risk,ACC-13942,2024-12-17,3,1.88448385068343,0.0,6.0,False
account,risk,ACC-13942,2024-12-24,0,1.8551684813847729,0.0,6.0,False
account,risk,ACC-13942,2024-12-31,3,1.8118574918868333,0.0,6.0,False
account,risk,ACC-13942,2025-01-07,0,1.756551172010796,0.0,6.0,False
account,risk,ACC-13942,2025-01-14,1,1.6915573914545516,0.0,6.0,False
account,risk,ACC-13942,2025-01-21,1,1.6193373957137664,0.0,6.0,False
account,risk,ACC-13942,2025-01-28,2,1.5423598119320243,0.0,6.0,False
account,risk,ACC-13942,2025-02-04,2,1.462975278305967,0.0,5.0,False
account,risk,ACC-13942,2025-02-11,3,1.3833198051789395,0.0,5.0,False
account,risk,ACC-13942,2025-02-18,1,1.305250376140587,0.0,5.0,False
account,risk,ACC-13942,2025-02-25,0,1.2303121747324137,0.0,5.0,False
account,risk,ACC-13942,2025-03-04,0,1.1597336928059605,0.0,5.0,False
account,risk,ACC-13942,2025-03-11,2,1.094444060467197,0.0,5.0,False
account,risk,ACC-13942,2025-03-18,0,1.0351061944652835,0.0,4.0,False
account,risk,ACC-13942,2025-03-25,1,0.9821595716696429,0.0,4.0,False
account,risk,ACC-13942,2025-04-01,2,0.9358672908173644,0.0,4.0,False
account,risk,ACC-13942,2025-04-08,0,0.8963632781102809,0.0,4.0,False
account,risk,ACC-13942,2025-04-15,0,0.8636967595095396,0.0,4.0,False
account,risk,ACC-13942,2025-04-22,1,0.8378722794147824,0.0,4.0,False
account,risk,ACC-13942,2025-04-29,3,0.8188844843482976,0.0,4.0,False
account,risk,ACC-13942,2025-05-06,2,0.8067475687512589,0.0,4.0,False
account,risk,ACC-13942,2025-05-13,0,0.8015197010356682,0.0,4.0,False
account,risk,ACC-13942,2025-05-20,0,0.8033229406754565,0.0,4.0,False
account,risk,ACC-13942,2025-05-27,1,0.812359160713432,0.0,4.0,False
account,risk,ACC-13942,2025-06-03,1,0.8289223437360591,0.0,4.0,False
account,risk,ACC-13942,2025-06-10,1,0.8534073567642462,0.0,4.0,False
account,risk,ACC-13942,2025-06-17,1,0.8863149590004167,0.0,4.0,False
account,risk,ACC-13942,2025-06-24,1,0.9282523798169726,0.0,4.0,False
account,risk,ACC-13942,2025-07-01,1,0.9799283484464102,0.0,4.0,False
account,risk,ACC-13942,2025-07-08,2,1.04214099609964,0.0,4.0,False
account,risk,ACC-13942,2025-07-15,0,1.1157566369295577,0.0,5.0,False
account,risk,ACC-13942,2025-07-22,1,1.2016771413709673,0.0,5.0,False
account,risk,ACC-13942,2025-07-29,2,1.3007935469435554,0.0,5.0,False
account,risk,ACC-13942,2025-08-05,1,1.413923837023463,0.0,5.0,False
account,risk,ACC-13942,2025-08-12,1,1.5417336020068912,0.0,6.0,False
account,risk,ACC-52767,2024-09-03,2,4.498369279291515,0.0,12.0,False
account,risk,ACC-52767,2024-09-10,2,4.451153056092874,0.0,11.0,False
account,risk,ACC-52767,2024-09-17,2,4.400286851995154,0.0,11.0,False
account,risk,ACC-52767,2024-09-24,7,4.346001187978377,0.0,11.0,False
account,risk,ACC-52767,2024-10-01,5,4.288587396007854,0.0,11.0,False
account,risk,ACC-52767,2024-10-08,10,4.228390109126795,0.0,11.0,False
account,risk,ACC-52767,2024-10-15,6,4.165798703892093,0.0,11.0,False
account,risk,ACC-52767,2024-10-22,4,4.101238007865056,0.0,11.0,False
account,risk,ACC-52767,2024-10-29,5,4.035158600289047,0.0,11.0,False
account,risk,ACC-52767,2024-11-05,4,3.9680270314256196,0.0,11.0,False
account,risk,ACC-52767,2024-11-12,3,3.9003162665443902,0.0,10.0,False
account,risk,ACC-52767,2024-11-19,5,3.8324966266955465,0.0,10.0,False
